,Unnamed: 0,strain,gisaid_epi_isl,date,length,age,sex,pangolin_lineage,virusType
192,192,hCoV-19/USA/MO-MSPHL-002128/2021,EPI_ISL_2304237,2021-04-28,29778.0,unknown,unknown,B.1.1.7,alpha
193,193,hCoV-19/USA/MO-MSPHL-002142/2021,EPI_ISL_2304249,2021-05-04,29778.0,unknown,unknown,B.1.1.7,alpha
194,194,hCoV-19/USA/MO-MSPHL-002139/2021,EPI_ISL_2304246,2021-05-09,29778.0,unknown,unknown,B.1.1.7,alpha
195,195,hCoV-19/USA/MO-MSPHL-002119/2021,EPI_ISL_2304229,2021-04-25,29778.0,unknown,unknown,B.1.1.7,alpha
196,196,hCoV-19/USA/MO-MSPHL-002166/2021,EPI_ISL_2304271,2021-05-11,29778.0,unknown,unknown,B.1.1.7,alpha
197,197,hCoV-19/USA/MO-MSPHL-002145/2021,EPI_ISL_2304252,2021-05-05,29778.0,unknown,unknown,B.1.1.7,alpha
198,198,hCoV-19/USA/MO-MSPHL-002164/2021,EPI_ISL_2304269,2021-05-10,29777.0,unknown,unknown,B.1.1.7,alpha
199,199,hCoV-19/USA/MO-MSPHL-002156/2021,EPI_ISL_2304262,2021-05-03,29778.0,unknown,unknown,B.1.1.7,alpha
200,200,hCoV-19/USA/MO-CDC-LC0060250/2021,EPI_ISL_2305594,2021-05-18,29694.0,26,Female,B.1.1.7,alpha
201,201,hCoV-19/USA/MO-CDC-STM-000021163/2021,EPI_ISL_1337179,2021-02-21,29877.0,65,Female,B.1.1.7,alpha
202,202,hCoV-19/USA/MO-MSPHL-000443/2021,EPI_ISL_1362979,2021-03-03,29797.0,unknown,unknown,B.1.1.7,alpha
203,203,hCoV-19/USA/MO-CDC-ASC210016875/2021,EPI_ISL_1551219,2021-03-23,29884.0,27,Female,B.1.1.7,alpha
204,204,hCoV-19/USA/MO-CDC-ASC210014444/2021,EPI_ISL_1551400,2021-03-22,29817.0,49,Female,B.1.1.7,alpha
205,205,hCoV-19/USA/MO-CDC-QDX22631978/2021,EPI_ISL_1422701,2021-03-04,29763.0,41,Male,B.1.1.7,alpha
206,206,hCoV-19/USA/MO-CDC-LC0023868/2021,EPI_ISL_1422068,2021-02-23,29694.0,23,Female,B.1.1.7,alpha
207,207,hCoV-19/USA/MO-CDC-LC0024196/2021,EPI_ISL_1422172,2021-02-25,29694.0,46,Male,B.1.1.7,alpha
208,208,hCoV-19/USA/MO-CDC-ASC210014135/2021,EPI_ISL_1559745,2021-03-21,29872.0,27,Female,B.1.1.7,alpha
209,209,hCoV-19/USA/MO-MSPHL-002076/2021,EPI_ISL_2158689,2021-05-03,29777.0,unknown,unknown,B.1.1.7,alpha
210,210,hCoV-19/USA/MO-CDC-LC0025373/2021,EPI_ISL_1481109,2021-03-03,29694.0,21,Female,B.1.1.7,alpha
211,211,hCoV-19/USA/MO-CDC-LC0027035/2021,EPI_ISL_1481357,2021-03-02,29694.0,40,Male,B.1.1.7,alpha
212,212,hCoV-19/USA/MO-CDC-LC0026781/2021,EPI_ISL_1481419,2021-03-07,29694.0,75,Male,B.1.1.7,alpha
213,213,hCoV-19/USA/MO-MSPHL-000587/2021,EPI_ISL_1489900,2021-03-10,29778.0,unknown,unknown,B.1.1.7,alpha
214,214,hCoV-19/USA/MO-MSPHL-000569/2021,EPI_ISL_1489882,2021-02-26,29778.0,unknown,unknown,B.1.1.7,alpha
215,215,hCoV-19/USA/MO-MSPHL-000607/2021,EPI_ISL_1489920,2021-03-22,29778.0,unknown,unknown,B.1.1.7,alpha
216,216,hCoV-19/USA/MO-MSPHL-000581/2021,EPI_ISL_1489894,2021-03-17,29778.0,unknown,unknown,B.1.1.7,alpha
217,217,hCoV-19/USA/MO-MSPHL-000588/2021,EPI_ISL_1489901,2021-03-02,29778.0,unknown,unknown,B.1.1.7,alpha
218,218,hCoV-19/USA/MO-MSPHL-000577/2021,EPI_ISL_1489890,2021-03-15,29785.0,unknown,unknown,B.1.1.7,alpha
219,219,hCoV-19/USA/MO-MSPHL-000586/2021,EPI_ISL_1489899,2021-03-15,29777.0,unknown,unknown,B.1.1.7,alpha
220,220,hCoV-19/USA/MO-MSPHL-000572/2021,EPI_ISL_1489885,2021-03-10,29778.0,unknown,unknown,B.1.1.7,alpha
221,221,hCoV-19/USA/MO-MSPHL-000600/2021,EPI_ISL_1489913,2021-03-04,29808.0,unknown,unknown,B.1.1.7,alpha
222,222,hCoV-19/USA/MO-MSPHL-000578/2021,EPI_ISL_1489891,2021-02-28,29778.0,unknown,unknown,B.1.1.7,alpha
223,223,hCoV-19/USA/MO-MSPHL-000585/2021,EPI_ISL_1489898,2021-03-19,29778.0,unknown,unknown,B.1.1.7,alpha
224,224,hCoV-19/USA/MO-MSPHL-000603/2021,EPI_ISL_1489916,2021-03-20,29778.0,unknown,unknown,B.1.1.7,alpha
225,225,hCoV-19/USA/MO-MSPHL-000599/2021,EPI_ISL_1489912,2021-03-11,29778.0,unknown,unknown,B.1.1.7,alpha
226,226,hCoV-19/USA/MO-MSPHL-000579/2021,EPI_ISL_1489892,2021-02-25,29778.0,unknown,unknown,B.1.1.7,alpha
227,227,hCoV-19/USA/MO-MSPHL-000580/2021,EPI_ISL_1489893,2021-03-19,29778.0,unknown,unknown,B.1.1.7,alpha
228,228,hCoV-19/USA/MO-MSPHL-000598/2021,EPI_ISL_1489911,2021-03-02,29778.0,unknown,unknown,B.1.1.7,alpha
229,229,hCoV-19/USA/MO-MSPHL-000602/2021,EPI_ISL_1489915,2021-03-17,29778.0,unknown,unknown,B.1.1.7,alpha
230,230,hCoV-19/USA/MO-MSPHL-000582/2021,EPI_ISL_1489895,2021-03-07,29778.0,unknown,unknown,B.1.1.7,alpha
231,231,hCoV-19/USA/MO-MSPHL-000583/2021,EPI_ISL_1489896,2021-03-04,29778.0,unknown,unknown,B.1.1.7,alpha
232,232,hCoV-19/USA/MO-MSPHL-000590/2021,EPI_ISL_1489903,2021-03-11,29778.0,unknown,unknown,B.1.1.7,alpha
233,233,hCoV-19/USA/MO-MSPHL-000593/2021,EPI_ISL_1489906,2021-02-28,29778.0,unknown,unknown,B.1.1.7,alpha
234,234,hCoV-19/USA/MO-MSPHL-000601/2021,EPI_ISL_1489914,2021-03-11,29778.0,unknown,unknown,B.1.1.7,alpha
235,235,hCoV-19/USA/MO-MSPHL-000604/2021,EPI_ISL_1489917,2021-03-17,29778.0,unknown,unknown,B.1.1.7,alpha
236,236,hCoV-19/USA/MO-MSPHL-000609/2021,EPI_ISL_1489922,2021-02-21,29778.0,unknown,unknown,B.1.1.7,alpha
237,237,hCoV-19/USA/MO-MSPHL-000596/2021,EPI_ISL_1489909,2021-03-10,29778.0,unknown,unknown,B.1.1.7,alpha
238,238,hCoV-19/USA/MO-MSPHL-000608/2021,EPI_ISL_1489921,2021-02-27,29778.0,unknown,unknown,B.1.1.7,alpha
239,239,hCoV-19/USA/MO-MSPHL-000594/2021,EPI_ISL_1489907,2021-02-26,29778.0,unknown,unknown,B.1.1.7,alpha
240,240,hCoV-19/USA/MO-MSPHL-000591/2021,EPI_ISL_1489904,2021-03-02,29778.0,unknown,unknown,B.1.1.7,alpha
241,241,hCoV-19/USA/MO-MSPHL-000589/2021,EPI_ISL_1489902,2021-03-18,29777.0,unknown,unknown,B.1.1.7,alpha
242,242,hCoV-19/USA/MO-MSPHL-000567/2021,EPI_ISL_1489880,2021-03-10,29778.0,unknown,unknown,B.1.1.7,alpha
243,243,hCoV-19/USA/MO-MSPHL-000554/2021,EPI_ISL_1489867,2021-03-16,29778.0,unknown,unknown,B.1.1.7,alpha
244,244,hCoV-19/USA/MO-MSPHL-000562/2021,EPI_ISL_1489875,2021-03-03,29778.0,unknown,unknown,B.1.1.7,alpha
245,245,hCoV-19/USA/MO-MSPHL-000571/2021,EPI_ISL_1489884,2021-03-19,29778.0,unknown,unknown,B.1.1.7,alpha
246,246,hCoV-19/USA/MO-MSPHL-000565/2021,EPI_ISL_1489878,2021-03-10,29778.0,unknown,unknown,B.1.1.7,alpha
247,247,hCoV-19/USA/MO-MSPHL-000568/2021,EPI_ISL_1489881,2021-03-08,29777.0,unknown,unknown,B.1.1.7,alpha
248,248,hCoV-19/USA/MO-MSPHL-000564/2021,EPI_ISL_1489877,2021-03-15,29778.0,unknown,unknown,B.1.1.7,alpha
249,249,hCoV-19/USA/MO-MSPHL-000558/2021,EPI_ISL_1489871,2021-02-26,29778.0,unknown,unknown,B.1.1.7,alpha
250,250,hCoV-19/USA/MO-MSPHL-000555/2021,EPI_ISL_1489868,2021-03-22,29774.0,unknown,unknown,B.1.1.7,alpha
251,251,hCoV-19/USA/MO-MSPHL-000561/2021,EPI_ISL_1489874,2021-03-19,29778.0,unknown,unknown,B.1.1.7,alpha
252,252,hCoV-19/USA/MO-MSPHL-000563/2021,EPI_ISL_1489876,2021-03-15,29778.0,unknown,unknown,B.1.1.7,alpha
253,253,hCoV-19/USA/MO-MSPHL-000559/2021,EPI_ISL_1489872,2021-03-08,29778.0,unknown,unknown,B.1.1.7,alpha
254,254,hCoV-19/USA/MO-MSPHL-000570/2021,EPI_ISL_1489883,2021-03-10,29777.0,unknown,unknown,B.1.1.7,alpha
255,255,hCoV-19/USA/MO-MSPHL-000584/2021,EPI_ISL_1489897,2021-02-20,29778.0,unknown,unknown,B.1.1.7,alpha
256,256,hCoV-19/USA/MO-MSPHL-000597/2021,EPI_ISL_1489910,2021-03-01,29778.0,unknown,unknown,B.1.1.7,alpha
257,257,hCoV-19/USA/MO-CDC-QDX22787700/2021,EPI_ISL_1493958,2021-03-10,29763.0,32,Female,B.1.1.7,alpha
258,258,hCoV-19/USA/MO-CDC-ASC210001991/2021,EPI_ISL_1493544,2021-03-04,29862.0,50,Female,B.1.1.7,alpha
259,259,hCoV-19/USA/MO-CDC-ASC210000898/2021,EPI_ISL_1493536,2021-03-03,29851.0,46,Male,B.1.1.7,alpha
260,260,hCoV-19/USA/MO-CDC-ASC210000755/2021,EPI_ISL_1493567,2021-03-03,29834.0,28,Male,B.1.1.7,alpha
261,261,hCoV-19/USA/MO-CDC-ASC210000697/2021,EPI_ISL_1493561,2021-03-03,29847.0,48,Female,B.1.1.7,alpha
262,262,hCoV-19/USA/MO-CDC-LC0028694/2021,EPI_ISL_1548314,2021-03-11,29694.0,28,Female,B.1.1.7,alpha
263,263,hCoV-19/USA/MO-CDC-LC0028099/2021,EPI_ISL_1548174,2021-03-10,29694.0,70,Female,B.1.1.7,alpha
264,264,hCoV-19/USA/MO-CDC-LC0028512/2021,EPI_ISL_1548292,2021-03-10,29696.0,58,Female,B.1.1.7,alpha
265,265,hCoV-19/USA/MO-CDC-LC0028612/2021,EPI_ISL_1548293,2021-03-10,29694.0,25,Female,B.1.1.7,alpha
266,266,hCoV-19/USA/MO-CDC-LC0028021/2021,EPI_ISL_1548227,2021-03-12,29695.0,31,Male,B.1.1.7,alpha
267,267,hCoV-19/USA/MO-CDC-LC0028220/2021,EPI_ISL_1548226,2021-03-12,29695.0,15,Female,B.1.1.7,alpha
268,268,hCoV-19/USA/MO-CDC-LC0032714/2021,EPI_ISL_1549476,2021-03-18,29695.0,65,Female,B.1.1.7,alpha
269,269,hCoV-19/USA/MO-CDC-LC0031767/2021,EPI_ISL_1549172,2021-03-15,29695.0,55,Male,B.1.1.7,alpha
270,270,hCoV-19/USA/MO-CDC-LC0032572/2021,EPI_ISL_1549556,2021-03-22,29694.0,57,Female,B.1.1.7,alpha
271,271,hCoV-19/USA/MO-CDC-LC0032549/2021,EPI_ISL_1549557,2021-03-22,29695.0,51,Male,B.1.1.7,alpha
272,272,hCoV-19/USA/MO-CDC-ASC210003682/2021,EPI_ISL_1550625,2021-03-10,29855.0,4,Female,B.1.1.7,alpha
273,273,hCoV-19/USA/MO-CDC-ASC210003956/2021,EPI_ISL_1550661,2021-03-10,29874.0,45,Male,B.1.1.7,alpha
274,274,hCoV-19/USA/MO-CDC-ASC210002917/2021,EPI_ISL_1550462,2021-03-06,29879.0,32,Male,B.1.1.7,alpha
275,275,hCoV-19/USA/MO-CDC-LC0033499/2021,EPI_ISL_1549715,2021-03-18,29694.0,11,Female,B.1.1.7,alpha
276,276,hCoV-19/USA/MO-CDC-LC0033026/2021,EPI_ISL_1549685,2021-03-22,29694.0,13,Male,B.1.1.7,alpha
277,277,hCoV-19/USA/MO-CDC-STM-000037371/2021,EPI_ISL_1553639,2021-03-16,29813.0,49,Female,B.1.1.7,alpha
278,278,hCoV-19/USA/MO-CDC-ASC210017306/2021,EPI_ISL_1560782,2021-03-23,29882.0,23,Male,B.1.1.7,alpha
279,279,hCoV-19/USA/MO-CDC-ASC210007711/2021,EPI_ISL_1561534,2021-03-16,29829.0,55,Male,B.1.1.7,alpha
280,280,hCoV-19/USA/MO-CDC-ASC210007710/2021,EPI_ISL_1561533,2021-03-16,29884.0,15,Male,B.1.1.7,alpha
281,281,hCoV-19/USA/MO-CDC-ASC210006005/2021,EPI_ISL_1561108,2021-03-12,29882.0,88,Male,B.1.1.7,alpha
282,282,hCoV-19/USA/MO-CDC-ASC210007380/2021,EPI_ISL_1562805,2021-03-16,29843.0,57,Female,B.1.1.7,alpha
283,283,hCoV-19/USA/MO-CDC-STM-000042503/2021,EPI_ISL_1576332,2021-03-22,29812.0,44,Male,B.1.1.7,alpha
284,284,hCoV-19/USA/MO-CDC-QDX24155133/2021,EPI_ISL_2046993,2021-04-21,29763.0,16,Female,B.1.1.7,alpha
285,285,hCoV-19/USA/MO-CDC-LC0038890/2021,EPI_ISL_1611756,2021-03-29,29695.0,22,Female,B.1.1.7,alpha
286,286,hCoV-19/USA/MO-CDC-ASC210006387/2021,EPI_ISL_1550760,2021-03-15,29843.0,31,Female,B.1.1.7,alpha
287,287,hCoV-19/USA/MO-CDC-ASC210054278/2021,EPI_ISL_1996308,2021-04-09,29882.0,17,Male,B.1.1.7,alpha
288,288,hCoV-19/USA/MO-CDC-QDX24632580/2021,EPI_ISL_2268788,2021-05-04,29763.0,50,Male,B.1.1.7,alpha
289,289,hCoV-19/USA/MO-CDC-ASC210073613/2021,EPI_ISL_2254468,2021-04-16,29882.0,unknown,unknown,B.1.1.7,alpha
290,290,hCoV-19/USA/MO-CDC-ASC210076544/2021,EPI_ISL_2203213,2021-04-20,29868.0,16,Female,B.1.1.7,alpha
291,291,hCoV-19/USA/MO-CDC-QDX24155079/2021,EPI_ISL_2011651,2021-04-20,29763.0,31,Male,B.1.1.7,alpha
292,292,hCoV-19/USA/MO-CDC-ASC210054827/2021,EPI_ISL_1996450,2021-04-10,29873.0,30,Male,B.1.1.7,alpha
293,293,hCoV-19/USA/MO-CDC-QDX23849505/2021,EPI_ISL_1798016,2021-04-12,29763.0,46,Female,B.1.1.7,alpha
294,294,hCoV-19/USA/MO-CDC-ASC210053979/2021,EPI_ISL_1995154,2021-04-08,29843.0,53,Female,B.1.1.7,alpha
295,295,hCoV-19/USA/MO-CDC-ASC210054004/2021,EPI_ISL_1995176,2021-04-09,29883.0,32,Female,B.1.1.7,alpha
296,296,hCoV-19/USA/MO-CDC-QDX23849401/2021,EPI_ISL_1818557,2021-04-12,29763.0,38,Female,B.1.1.7,alpha
297,297,hCoV-19/USA/MO-CDC-ASC210063716/2021,EPI_ISL_2280967,2021-05-14,29874.0,29,Male,B.1.1.7,alpha
298,298,hCoV-19/USA/MO-MSPHL-002082/2021,EPI_ISL_2304194,2021-04-20,29777.0,unknown,unknown,B.1.1.7,alpha
299,299,hCoV-19/USA/MO-MSPHL-002092/2021,EPI_ISL_2304204,2021-05-05,29778.0,unknown,unknown,B.1.1.7,alpha
300,300,hCoV-19/USA/MO-MSPHL-002096/2021,EPI_ISL_2304208,2021-05-10,29777.0,unknown,unknown,B.1.1.7,alpha
301,301,hCoV-19/USA/MO-MSPHL-002120/2021,EPI_ISL_2304230,2021-04-28,29778.0,unknown,unknown,B.1.1.7,alpha
302,302,hCoV-19/USA/MO-MSPHL-002149/2021,EPI_ISL_2304255,2021-05-04,29778.0,unknown,unknown,B.1.1.7,alpha
303,303,hCoV-19/USA/MO-MSPHL-002161/2021,EPI_ISL_2304266,2021-05-10,29763.0,unknown,unknown,B.1.1.7,alpha
304,304,hCoV-19/USA/MO-CDC-LC0059623/2021,EPI_ISL_2304861,2021-05-08,29694.0,30,Male,B.1.1.7,alpha
305,305,hCoV-19/USA/MO-CDC-LC0061044/2021,EPI_ISL_2306161,2021-05-11,29761.0,20,Female,B.1.1.7,alpha
306,306,hCoV-19/USA/MO-CDC-QDX24840177/2021,EPI_ISL_2367817,2021-05-10,29763.0,75,Male,B.1.1.7,alpha
307,307,hCoV-19/USA/MO-CDC-LC0053258/2021,EPI_ISL_1931791,2021-04-22,29695.0,11,Female,B.1.1.7,alpha
308,308,hCoV-19/USA/MO-CDC-LC0052879/2021,EPI_ISL_1931211,2021-04-19,29695.0,16,Male,B.1.1.7,alpha
309,309,hCoV-19/USA/MO-CDC-QDX24155082/2021,EPI_ISL_2011119,2021-04-20,29763.0,37,Male,B.1.1.7,alpha
310,310,hCoV-19/USA/MO-MSPHL-002078/2021,EPI_ISL_2158691,2021-05-03,29777.0,unknown,unknown,B.1.1.7,alpha
311,311,hCoV-19/USA/MO-CDC-LC0045301/2021,EPI_ISL_1799342,2021-04-12,29694.0,55,Female,B.1.1.7,alpha
312,312,hCoV-19/USA/MO-MSPHL-000836/2021,EPI_ISL_1791375,2021-04-05,29778.0,unknown,unknown,B.1.1.7,alpha
313,313,hCoV-19/USA/MO-CDC-ASC210017040/2021,EPI_ISL_2242110,2021-03-23,29881.0,72,Male,B.1.1.7,alpha
314,314,hCoV-19/USA/MO-CDC-QDX24603719/2021,EPI_ISL_2248551,2021-05-03,29763.0,18,Male,B.1.1.7,alpha
315,315,hCoV-19/USA/MO-CDC-QDX24603752/2021,EPI_ISL_2248576,2021-05-04,29763.0,14,Female,B.1.1.7,alpha
316,316,hCoV-19/USA/MO-CDC-QDX24603718/2021,EPI_ISL_2248520,2021-05-03,29763.0,12,Male,B.1.1.7,alpha
317,317,hCoV-19/USA/MO-CDC-QDX24603733/2021,EPI_ISL_2248513,2021-05-03,29763.0,19,Female,B.1.1.7,alpha
318,318,hCoV-19/USA/MO-MSPHL-000738/2021,EPI_ISL_1706323,2021-04-02,29778.0,unknown,unknown,B.1.1.7,alpha
319,319,hCoV-19/USA/MO-MSPHL-000749/2021,EPI_ISL_1706334,2021,29778.0,unknown,unknown,B.1.1.7,alpha
320,320,hCoV-19/USA/MO-CDC-LC0043441/2021,EPI_ISL_1684605,2021-04-06,29695.0,21,Female,B.1.1.7,alpha
321,321,hCoV-19/USA/MO-CDC-4066655-001/2021,EPI_ISL_1663813,2021-03-08,29784.0,unknown,unknown,B.1.1.7,alpha
322,322,hCoV-19/USA/MO-CDC-LC0039641/2021,EPI_ISL_1612765,2021-04-02,29694.0,40,Male,B.1.1.7,alpha
323,323,hCoV-19/USA/MO-CDC-QDX24632630/2021,EPI_ISL_2269114,2021-05-05,29763.0,35,Male,B.1.1.7,alpha
324,324,hCoV-19/USA/MO-CDC-QDX24632566/2021,EPI_ISL_2269160,2021-05-04,29763.0,41,Male,B.1.1.7,alpha
325,325,hCoV-19/USA/MO-MSPHL-002093/2021,EPI_ISL_2304205,2021-04-30,29775.0,unknown,unknown,B.1.1.7,alpha
326,326,hCoV-19/USA/MO-MSPHL-002126/2021,EPI_ISL_2304235,2021-04-28,29778.0,unknown,unknown,B.1.1.7,alpha
327,327,hCoV-19/USA/MO-MSPHL-002136/2021,EPI_ISL_2304244,2021-05-04,29777.0,unknown,unknown,B.1.1.7,alpha
328,328,hCoV-19/USA/MO-MSPHL-002105/2021,EPI_ISL_2304217,2021-05-06,29778.0,unknown,unknown,B.1.1.7,alpha
329,329,hCoV-19/USA/MO-MSPHL-002112/2021,EPI_ISL_2304223,2021-04-27,29777.0,unknown,unknown,B.1.1.7,alpha
330,330,hCoV-19/USA/MO-MSPHL-002116/2021,EPI_ISL_2304226,2021-04-28,29777.0,unknown,unknown,B.1.1.7,alpha
331,331,hCoV-19/USA/MO-MSPHL-002150/2021,EPI_ISL_2304256,2021-05-01,29778.0,unknown,unknown,B.1.1.7,alpha
332,332,hCoV-19/USA/MO-MSPHL-002131/2021,EPI_ISL_2304239,2021-05-10,29806.0,unknown,unknown,B.1.1.7,alpha
333,333,hCoV-19/USA/MO-MSPHL-002140/2021,EPI_ISL_2304247,2021-05-06,29778.0,unknown,unknown,B.1.1.7,alpha
334,334,hCoV-19/USA/MO-MSPHL-002141/2021,EPI_ISL_2304248,2021-05-05,29778.0,unknown,unknown,B.1.1.7,alpha
335,335,hCoV-19/USA/MO-MSPHL-002103/2021,EPI_ISL_2304215,2021-05-03,29778.0,unknown,unknown,B.1.1.7,alpha
336,336,hCoV-19/USA/MO-MSPHL-002117/2021,EPI_ISL_2304227,2021-04-20,29778.0,unknown,unknown,B.1.1.7,alpha
337,337,hCoV-19/USA/MO-CDC-4010153-001/2021,EPI_ISL_1374048,2021-02-22,29818.0,unknown,unknown,B.1.1.7,alpha
338,338,hCoV-19/USA/MO-CDC-4031603-001/2021,EPI_ISL_1373995,2021-02-26,29784.0,unknown,unknown,B.1.1.7,alpha
339,339,hCoV-19/USA/MO-CDC-4031604-001/2021,EPI_ISL_1374010,2021-02-26,29784.0,unknown,unknown,B.1.1.7,alpha
340,340,hCoV-19/USA/MO-CDC-ASC210018358/2021,EPI_ISL_1551602,2021-03-24,29850.0,44,Male,B.1.1.7,alpha
341,341,hCoV-19/USA/MO-CDC-ASC210018765/2021,EPI_ISL_1551630,2021-03-24,29848.0,43,Female,B.1.1.7,alpha
342,342,hCoV-19/USA/MO-CDC-ASC210016987/2021,EPI_ISL_1551261,2021-03-23,29786.0,29,Male,B.1.1.7,alpha
343,343,hCoV-19/USA/MO-CDC-ASC210013705/2021,EPI_ISL_1551024,2021-03-21,29797.0,26,Male,B.1.1.7,alpha
344,344,hCoV-19/USA/MO-CDC-ASC210008687/2021,EPI_ISL_1550808,2021-03-17,29879.0,60,Male,B.1.1.7,alpha
345,345,hCoV-19/USA/MO-MSPHL-000527/2021,EPI_ISL_1392887,2021-03-15,29799.0,unknown,unknown,B.1.1.7,alpha
346,346,hCoV-19/USA/MO-CDC-LC0022281/2021,EPI_ISL_1421963,2021-03-01,29694.0,19,Male,B.1.1.7,alpha
347,347,hCoV-19/USA/MO-CDC-LC0026903/2021,EPI_ISL_1481418,2021-03-07,29695.0,24,Male,B.1.1.7,alpha
348,348,hCoV-19/USA/MO-MSPHL-000606/2021,EPI_ISL_1489919,2021-03-18,29777.0,unknown,unknown,B.1.1.7,alpha
349,349,hCoV-19/USA/MO-MSPHL-000566/2021,EPI_ISL_1489879,2021-03-15,29778.0,unknown,unknown,B.1.1.7,alpha
350,350,hCoV-19/USA/MO-MSPHL-000575/2021,EPI_ISL_1489888,2021-02-18,29778.0,unknown,unknown,B.1.1.7,alpha
351,351,hCoV-19/USA/MO-MSPHL-000560/2021,EPI_ISL_1489873,2021-03-02,29778.0,unknown,unknown,B.1.1.7,alpha
352,352,hCoV-19/USA/MO-MSPHL-000595/2021,EPI_ISL_1489908,2021-03-05,29778.0,unknown,unknown,B.1.1.7,alpha
353,353,hCoV-19/USA/MO-MSPHL-000576/2021,EPI_ISL_1489889,2021-03-15,29778.0,unknown,unknown,B.1.1.7,alpha
354,354,hCoV-19/USA/MO-MSPHL-000573/2021,EPI_ISL_1489886,2021-03-04,29778.0,unknown,unknown,B.1.1.7,alpha
355,355,hCoV-19/USA/MO-CDC-LC0028630/2021,EPI_ISL_1548348,2021-03-12,29695.0,63,Male,B.1.1.7,alpha
356,356,hCoV-19/USA/MO-CDC-LC0031780/2021,EPI_ISL_1549171,2021-03-13,29695.0,48,Female,B.1.1.7,alpha
357,357,hCoV-19/USA/MO-CDC-LC0034681/2021,EPI_ISL_1550066,2021-03-21,29694.0,49,Male,B.1.1.7,alpha
358,358,hCoV-19/USA/MO-CDC-ASC210018060/2021,EPI_ISL_1560876,2021-03-24,29870.0,17,Male,B.1.1.7,alpha
359,359,hCoV-19/USA/MO-CDC-ASC210005697/2021,EPI_ISL_1560281,2021-03-11,29855.0,28,Male,B.1.1.7,alpha
360,360,hCoV-19/USA/MO-CDC-ASC210005736/2021,EPI_ISL_1560318,2021-03-13,29881.0,17,Female,B.1.1.7,alpha
361,361,hCoV-19/USA/MO-CDC-ASC210006774/2021,EPI_ISL_1561368,2021-03-13,29882.0,47,Female,B.1.1.7,alpha
362,362,hCoV-19/USA/MO-CDC-ASC210007992/2021,EPI_ISL_1563603,2021-03-16,29873.0,30,Male,B.1.1.7,alpha
363,363,hCoV-19/USA/MO-CDC-ASC210010708/2021,EPI_ISL_1563261,2021-03-18,29746.0,50,Female,B.1.1.7,alpha
364,364,hCoV-19/USA/MO-CDC-ASC210011524/2021,EPI_ISL_1563461,2021-03-18,29844.0,54,Male,B.1.1.7,alpha
365,365,hCoV-19/USA/MO-CDC-ASC210012002/2021,EPI_ISL_1695137,2021-03-19,29847.0,22,Female,B.1.1.7,alpha
366,366,hCoV-19/USA/MO-CDC-LC0042706/2021,EPI_ISL_1683472,2021-04-03,29694.0,35,Female,B.1.1.7,alpha
367,367,hCoV-19/USA/MO-MSPHL-000658/2021,EPI_ISL_1593940,2021-03-22,29778.0,unknown,unknown,B.1.1.7,alpha
368,368,hCoV-19/USA/MO-MSPHL-000663/2021,EPI_ISL_1593945,2021-03-28,29778.0,unknown,unknown,B.1.1.7,alpha
369,369,hCoV-19/USA/MO-MSPHL-000680/2021,EPI_ISL_1593961,2021-03-23,29778.0,unknown,unknown,B.1.1.7,alpha
370,370,hCoV-19/USA/MO-MSPHL-000666/2021,EPI_ISL_1593948,2021-03-22,29763.0,unknown,unknown,B.1.1.7,alpha
371,371,hCoV-19/USA/MO-MSPHL-000690/2021,EPI_ISL_1593971,2021-03-13,29812.0,unknown,unknown,B.1.1.7,alpha
372,372,hCoV-19/USA/MO-MSPHL-000677/2021,EPI_ISL_1593958,2021-03-25,29778.0,unknown,unknown,B.1.1.7,alpha
373,373,hCoV-19/USA/MO-MSPHL-000693/2021,EPI_ISL_1593974,2021-03-28,29778.0,unknown,unknown,B.1.1.7,alpha
374,374,hCoV-19/USA/MO-MSPHL-000665/2021,EPI_ISL_1593947,2021-03-23,29778.0,unknown,unknown,B.1.1.7,alpha
375,375,hCoV-19/USA/MO-MSPHL-000686/2021,EPI_ISL_1593967,2021-03-20,29778.0,unknown,unknown,B.1.1.7,alpha
376,376,hCoV-19/USA/MO-MSPHL-000673/2021,EPI_ISL_1593954,2021-03-27,29778.0,unknown,unknown,B.1.1.7,alpha
377,377,hCoV-19/USA/MO-MSPHL-000676/2021,EPI_ISL_1593957,2021-03-26,29778.0,unknown,unknown,B.1.1.7,alpha
378,378,hCoV-19/USA/MO-MSPHL-000684/2021,EPI_ISL_1593965,2021-03-15,29778.0,unknown,unknown,B.1.1.7,alpha
379,379,hCoV-19/USA/MO-MSPHL-000691/2021,EPI_ISL_1593972,2021-03-28,29778.0,unknown,unknown,B.1.1.7,alpha
380,380,hCoV-19/USA/MO-MSPHL-000669/2021,EPI_ISL_1593951,2021-03-26,29777.0,unknown,unknown,B.1.1.7,alpha
381,381,hCoV-19/USA/MO-MSPHL-000664/2021,EPI_ISL_1593946,2021-03-26,29778.0,unknown,unknown,B.1.1.7,alpha
382,382,hCoV-19/USA/MO-MSPHL-000657/2021,EPI_ISL_1593939,2021-03-27,29777.0,unknown,unknown,B.1.1.7,alpha
383,383,hCoV-19/USA/MO-MSPHL-000671/2021,EPI_ISL_1593952,2021-03-22,29780.0,unknown,unknown,B.1.1.7,alpha
